"","logFC","logCPM","F","PValue","FDR","significant"
"ENSG00000268350",0.0792609407688793,3.61087055755202,0.0428673911488459,0.838493979288283,0.904693136520755,FALSE
"ENSG00000172977",-0.0618891090693004,4.38524044407234,0.042865813518295,0.83849486468408,0.904693136520755,FALSE
"ENSG00000119820",0.0300853217322688,7.24156314121763,0.0428098741144187,0.838598020106941,0.904750770210276,FALSE
"ENSG00000163026",0.0746526018821045,3.55431356513983,0.042763343630085,0.838687536473024,0.904793682963307,FALSE
"ENSG00000130150",-0.0481340709671873,4.99287135541429,0.0427263180858332,0.838753528316776,0.904811213384068,FALSE
"ENSG00000268654",-0.116372681576503,2.34402145879563,0.0426401152812414,0.838930081709076,0.904948003693773,FALSE
"ENSG00000169019",-0.0659603497536431,4.20163606723938,0.0425940263898629,0.839000240953222,0.904970017963657,FALSE
"ENSG00000176108",0.165488038875571,1.80591708466388,0.0425144771332575,0.839070375302282,0.904992002771924,FALSE
"ENSG00000151353",-0.0491230452033856,4.92354842007601,0.0423443164803152,0.839465247435866,0.90536421503963,FALSE
"ENSG00000176542",-0.0396325110290025,6.20007783364823,0.0422946429084931,0.839557774171324,0.905410322652303,FALSE
"ENSG00000159335",-0.0423231106089651,5.18244501319522,0.042138324850559,0.839850316714722,0.905672116495186,FALSE
"ENSG00000245571",0.136446930395964,2.0134368215955,0.0416582075994822,0.84073345331795,0.906570722381499,FALSE
"ENSG00000095321",0.0706069993567783,3.58781039974817,0.0416346775736989,0.840798828060746,0.906587473765558,FALSE
"ENSG00000172000",-0.195084362638654,1.30068414818037,0.041323964190478,0.840936902050105,0.906641016490718,FALSE
"ENSG00000077157",0.0265771536877087,7.746806967308,0.041542998364237,0.840968804097065,0.906641016490718,FALSE
"ENSG00000108839",0.199185009701604,1.70082748731206,0.0414579017748807,0.84100492585077,0.906641016490718,FALSE
"ENSG00000166166",-0.141187331297082,2.09910865592064,0.0414985413554864,0.841047856639053,0.906641016490718,FALSE
"ENSG00000237289",-0.0444754095990166,5.74473784961785,0.0413990656248556,0.841240632343796,0.906795087545698,FALSE
"ENSG00000187609",-0.112165902053514,2.346166122284,0.0412854384387889,0.841471740690482,0.906963776874832,FALSE
"ENSG00000121892",0.0285220837683582,7.25204848084143,0.041263539326009,0.841496847845879,0.906963776874832,FALSE
"ENSG00000105556",0.0952507115671233,2.87820248623628,0.0409837131553876,0.842040864763653,0.907496346134071,FALSE
"ENSG00000158850",0.0747165256769071,3.85437840140948,0.0409297709545407,0.842131562153495,0.907527224116543,FALSE
"ENSG00000259113",0.185223215717528,1.47016289140155,0.0407636909496905,0.84216929868539,0.907527224116543,FALSE
"ENSG00000134153",0.055738288735425,4.08530775127177,0.0408448257931501,0.842292564252187,0.907606287764189,FALSE
"ENSG00000291181",0.0606149722305401,3.93096506877464,0.0407753080297977,0.842425237571857,0.907695478701107,FALSE
"ENSG00000196981",-0.1017053791217,2.85717689508308,0.0407004097263554,0.842580273646837,0.907808753043651,FALSE
"ENSG00000186487",0.0263482972316034,8.49018727824915,0.040605275949931,0.842748021231599,0.907935708730323,FALSE
"ENSG00000273489",-0.180390607350928,2.01466357021524,0.040506885692946,0.84291516833446,0.908062002487641,FALSE
"ENSG00000163145",-0.12061632244088,2.27101171054353,0.0403922947776965,0.843167450999889,0.908279991335306,FALSE
"ENSG00000196277",0.0417697326735978,5.30819967542211,0.0401937039553111,0.843535899557111,0.908615348137561,FALSE
"ENSG00000138829",0.151409329049049,1.91195460666168,0.0401499189721621,0.843578669562788,0.908615348137561,FALSE
"ENSG00000124205",0.152280642673853,1.9122511867837,0.0400522476505237,0.843766403145219,0.908740393245344,FALSE
"ENSG00000196235",0.0352749808953984,6.10960439811215,0.0400589021824751,0.843794680698947,0.908740393245344,FALSE
"ENSG00000179218",-0.0332902451853953,7.15996004503018,0.0400179373733875,0.843873396539963,0.908752311937226,FALSE
"ENSG00000198876",-0.0627075248771347,3.96860355857106,0.0400018420433216,0.843905665378979,0.908752311937226,FALSE
"ENSG00000256806",0.126553678583292,2.2656953627308,0.0399594019536064,0.843999362699382,0.908799408482907,FALSE
"ENSG00000172819",0.136817920717613,2.01014674751949,0.0397913062255979,0.844291819604482,0.908956588179516,FALSE
"ENSG00000163463",0.0863205006433977,3.38939113357053,0.0398014977574003,0.844294579423723,0.908956588179516,FALSE
"ENSG00000106346",0.0719829284238377,3.79277311543955,0.0397930434440825,0.844308368470637,0.908956588179516,FALSE
"ENSG00000121579",0.0323012627221134,6.79604571939416,0.0397730196403922,0.844345215528823,0.908956588179516,FALSE
"ENSG00000079150",0.131562929416778,2.10523895069131,0.0397294421651145,0.844426714817128,0.908990528022462,FALSE
"ENSG00000282936",-0.112454287291548,2.2090886089273,0.0397055684510445,0.84448330261761,0.908997649246365,FALSE
"ENSG00000129472",-0.0434121915620637,5.20803226096345,0.0396516675416957,0.844579734317104,0.909047654865569,FALSE
"ENSG00000171298",0.0835903965280057,3.18129942784523,0.0395036123996031,0.844872937820516,0.909292845651294,FALSE
"ENSG00000160072",0.101848754364499,2.66529769842519,0.039491358621249,0.84490751386466,0.909292845651294,FALSE
"ENSG00000139433",-0.0549791906143401,4.35720224363195,0.0394349346321425,0.844999660382568,0.909338213474467,FALSE
"ENSG00000099999",0.0898154701507595,3.01165169977744,0.0394121424699788,0.845053322015545,0.909342163243182,FALSE
"ENSG00000225738",-0.159475296155598,1.92283891451582,0.0393182361037202,0.845183936176208,0.909428914465852,FALSE
"ENSG00000227640",-0.102507805639656,2.55766833619339,0.0392986863876539,0.84528189752487,0.909473321273542,FALSE
"ENSG00000232859",-0.0425327212896761,5.01267106584577,0.0392441069264554,0.845369550315115,0.909473321273542,FALSE
"ENSG00000287578",-0.108536161876241,2.346695978016,0.0392492749066987,0.845375201544423,0.909473321273542,FALSE
"ENSG00000150893",0.0934528992944017,4.15770484731921,0.0389579002061976,0.845927357433061,0.909974132551947,FALSE
"ENSG00000162704",-0.0321985719604576,6.25134832483625,0.038934283520855,0.845972550613489,0.909974132551947,FALSE
"ENSG00000184489",0.125683594304849,2.10507176535157,0.0389235954599135,0.845990794699614,0.909974132551947,FALSE
"ENSG00000287778",-0.144664225530892,2.10036033445498,0.0388447333540669,0.84614271683884,0.910056464788463,FALSE
"ENSG00000168818",-0.0487344107488186,4.70639761666799,0.0388346679210663,0.846167399063621,0.910056464788463,FALSE
"ENSG00000167987",0.0831026896190607,3.22994118248428,0.038769803138544,0.846300001596842,0.910145265995421,FALSE
"ENSG00000156876",0.0817458898036433,3.09712028511454,0.0385742770681915,0.846684954808358,0.910505428788888,FALSE
"ENSG00000262514",-0.227806176819337,1.22562797195794,0.038220480990872,0.846859483387052,0.91063927659083,FALSE
"ENSG00000287387",-0.231618128630294,1.55816192058375,0.0382704411792816,0.847064837418293,0.91080625362882,FALSE
"ENSG00000071282",-0.110073822360314,2.54140086982127,0.0383337798300633,0.847167243214137,0.910862522406026,FALSE
"ENSG00000125459",0.0726148430202167,3.5663355679721,0.0382416152703186,0.847333054164408,0.910986952848902,FALSE
"ENSG00000167280",-0.0956702624198511,2.55047262708014,0.0381400031336753,0.847548885875766,0.911141413429718,FALSE
"ENSG00000164877",-0.103712774022645,2.54353364257339,0.0381023695374785,0.847623084959758,0.911141413429718,FALSE
"ENSG00000134900",-0.0291587928191152,6.83395504864689,0.0380910826379933,0.847626992746437,0.911141413429718,FALSE
"ENSG00000064199",0.0804748334725085,3.4760338842379,0.0379907803843323,0.847828508650957,0.911256266000847,FALSE
"ENSG00000100083",0.0552401936277196,4.12399845905336,0.0379695570428854,0.847867953656924,0.911256266000847,FALSE
"ENSG00000162669",-0.0825143343786564,3.39159353194754,0.0379398523241289,0.847930064077868,0.911256266000847,FALSE
"ENSG00000198546",-0.0923532885844119,2.76405118381224,0.0379432270651267,0.84793422530678,0.911256266000847,FALSE
"ENSG00000253853",-0.0915176078378861,2.72449119092371,0.0378001280747929,0.848218226427613,0.911507623247964,FALSE
"ENSG00000250021",-0.0638730831448577,4.06127621979379,0.0377227441418362,0.848356759590162,0.911602638052047,FALSE
"ENSG00000156265",0.129220921972599,2.00937505636554,0.0376546035083917,0.848473253222571,0.911663414470983,FALSE
"ENSG00000141562",-0.0519136884905585,4.50058334911764,0.037624396258783,0.848551416929099,0.911663414470983,FALSE
"ENSG00000250479",-0.0585834952526553,3.96479728258629,0.0376185957106603,0.848563676218154,0.911663414470983,FALSE
"ENSG00000182310",-0.168116052350069,1.71249882002007,0.0374608063330803,0.848762718132721,0.911823402010052,FALSE
"ENSG00000144591",-0.109966861692459,2.34677111400725,0.0374032182242235,0.849006379143938,0.912031301991864,FALSE
"ENSG00000185010",-0.0495226146294015,4.64476354833769,0.0373480343747757,0.849101239628675,0.912034918339304,FALSE
"ENSG00000274290",0.102507403471495,2.49254072961966,0.037329282265685,0.849157203369398,0.912034918339304,FALSE
"ENSG00000215252",0.0809189740767905,6.18560225035262,0.0373182894228829,0.849160163661047,0.912034918339304,FALSE
"ENSG00000287411",0.179823607497924,1.47659495377818,0.0370283778062793,0.849479697985688,0.91230032304427,FALSE
"ENSG00000155100",-0.0404604816895148,5.3848428593615,0.0371443664330546,0.849507579534022,0.91230032304427,FALSE
"ENSG00000150967",-0.0639026367354697,3.8864245142752,0.0371008043081637,0.849596016218264,0.912336147929859,FALSE
"ENSG00000120318",0.121359030655633,2.10308922584029,0.0370761506532193,0.849641250463541,0.912336147929859,FALSE
"ENSG00000003987",-0.0300660224470919,6.69452425880499,0.0370426908626161,0.849710877523075,0.912357054609807,FALSE
"ENSG00000048162",0.0996720253949404,2.40951971687901,0.0370114957441232,0.849791483735124,0.912389746732494,FALSE
"ENSG00000185591",-0.0450701827200629,5.15318562871578,0.0369035583008039,0.849989916776539,0.912548933846736,FALSE
"ENSG00000285977",0.121382686897984,2.19174888167953,0.036842094855391,0.850120122206161,0.912634857349509,FALSE
"ENSG00000267520",-0.124733191261943,3.32650004717722,0.0367875652337825,0.850227594851388,0.91269636768054,FALSE
"ENSG00000163607",-0.0656160359640412,3.79336935909497,0.036710621527109,0.850379031190958,0.912752768961078,FALSE
"ENSG00000128563",-0.0684630490405527,3.77563662075038,0.0367099254219019,0.850380493435041,0.912752768961078,FALSE
"ENSG00000088280",-0.0701191633374236,3.55433995694149,0.0366243616301859,0.850553833585549,0.912884955919349,FALSE
"ENSG00000255794",-0.0351186056050591,7.26409014207959,0.0365494853611293,0.850701803366714,0.912943150728885,FALSE
"ENSG00000179195",-0.0280688710990172,6.92177949279802,0.0365462002175562,0.850708433471941,0.912943150728885,FALSE
"ENSG00000153214",0.0427503546558822,4.96188285527831,0.0365026076816035,0.850796621194786,0.912983926584458,FALSE
"ENSG00000101412",0.134783544836074,2.01364434744428,0.0363756373064342,0.851035793469763,0.913156381740734,FALSE
"ENSG00000067113",0.0580999117989088,4.16363291637431,0.0363535688933708,0.851098236011029,0.913156381740734,FALSE
"ENSG00000176783",-0.0444067096241643,5.27808435484843,0.0363484254637314,0.851107932712062,0.913156381740734,FALSE
"ENSG00000261221",-0.181612369184262,1.81837392420516,0.0362205159855513,0.851295122238528,0.913270542368984,FALSE
"ENSG00000103510",0.0467766196909368,4.78748126341011,0.0362463024837848,0.851314750764623,0.913270542368984,FALSE
"ENSG00000273492",0.114822696075472,2.34912279280053,0.0361496583144787,0.851526728639143,0.913444075835703,FALSE
"ENSG00000260269",0.214564992892003,1.75912074360495,0.0359767022767091,0.85176948309453,0.913650601337983,FALSE
"ENSG00000184270",-0.083468460336126,2.93255045199413,0.0358598500107783,0.85211035638677,0.913889209107974,FALSE
"ENSG00000132669",-0.0386084613662419,5.35581990231314,0.0358448247206473,0.852129874164969,0.913889209107974,FALSE
"ENSG00000250934",0.135247529302715,2.1105962799816,0.0358237939988802,0.852170457722419,0.913889209107974,FALSE
"ENSG00000132819",0.111511232910958,2.18776389151658,0.0358171371203971,0.85219289526605,0.913889209107974,FALSE
"ENSG00000249971",0.185697175518918,1.50033798557487,0.0356344531329774,0.852321886891766,0.913973655754361,FALSE
"ENSG00000181404",0.113551221508871,2.86071627483519,0.035711911238762,0.852413572607616,0.914018090411019,FALSE
"ENSG00000205364",-0.123574494614803,2.10986487758858,0.0356144755242039,0.852596560764058,0.91416041498958,FALSE
"ENSG00000101882",-0.0400757630579482,4.92084019256083,0.0354954282436522,0.852843425900228,0.914371208129503,FALSE
"ENSG00000153485",-0.0854805525645951,2.97619361700828,0.0354740672426724,0.852897165071459,0.91437492972534,FALSE
"ENSG00000243749",-0.195945896900806,1.42464346149598,0.0352201932806859,0.853109864441229,0.914494758118062,FALSE
"ENSG00000175334",-0.0982799288695092,2.61022600040922,0.0353376580713066,0.853183641171088,0.914494758118062,FALSE
"ENSG00000101850",0.115689848554974,2.18813504001984,0.0353231568741565,0.853202975505025,0.914494758118062,FALSE
"ENSG00000287222",-0.106420173546046,2.22761133132248,0.0353207851213821,0.853210035185356,0.914494758118062,FALSE
"ENSG00000275765",0.164784675989941,1.71417773111403,0.0351459047393035,0.85345341072387,0.914656335587165,FALSE
"ENSG00000238057",-0.139043490149047,1.77974159972291,0.0351537290199202,0.853461351507474,0.914656335587165,FALSE
"ENSG00000100644",0.0305208897856129,7.23833122197523,0.0351687658161848,0.853513441855469,0.914658271907092,FALSE
"ENSG00000182670",-0.0213475852883152,9.84756052617174,0.0350985766429941,0.853657863403978,0.914759147883261,FALSE
"ENSG00000133398",0.0819164925143454,3.4181103765006,0.0350451484542716,0.85377175283428,0.914779983997401,FALSE
"ENSG00000197496",0.122281632150825,2.19252590590083,0.0350436770443571,0.853777888308075,0.914779983997401,FALSE
"ENSG00000261096",0.161204092022634,1.92402024086521,0.0349744657718197,0.853876772139511,0.914832046484727,FALSE
"ENSG00000261770",-0.0880406880611985,2.79834252188733,0.0348522760489765,0.854179809448122,0.915076927673458,FALSE
"ENSG00000138018",-0.0238108110296064,7.76176180415192,0.0348329195183363,0.854205950076708,0.915076927673458,FALSE
"ENSG00000147853",0.0386468014249743,5.45245328491096,0.0347808567022561,0.854313755472112,0.915138520230712,FALSE
"ENSG00000008226",-0.123306112576,1.93818379782948,0.0347106380824562,0.854425830702835,0.915204679100493,FALSE
"ENSG00000224596",-0.130196002782679,2.11026553646323,0.0346923269264174,0.854493360212644,0.915223118546075,FALSE
"ENSG00000264044",-0.166530627687085,1.48722267215974,0.0344324434435541,0.854794569747055,0.915443572910822,FALSE
"ENSG00000132773",-0.0946847722940204,2.48695309334147,0.0345546896498842,0.854799839796059,0.915443572910822,FALSE
"ENSG00000251002",0.16336456216508,1.59158495341337,0.0344397702965504,0.854852588626279,0.915446166673261,FALSE
"ENSG00000172315",-0.0473755785361828,4.35929841106082,0.0344448523732248,0.855011120271166,0.915562034363485,FALSE
"ENSG00000226581",-0.107341755405751,2.34844921697153,0.0344100623981245,0.855097796227437,0.915562987344628,FALSE
"ENSG00000112053",-0.076258120099081,3.08664029401043,0.0343996234237135,0.855112676855299,0.915562987344628,FALSE
"ENSG00000070047",0.0466376163505687,4.35265792770431,0.0341979786075931,0.855525378520897,0.915885886124691,FALSE
"ENSG00000184162",-0.13846323581077,1.92247951226314,0.0341789206283971,0.855528179488667,0.915885886124691,FALSE
"ENSG00000183354",-0.0256325921864437,7.11256395962103,0.0341785452265334,0.855565309347485,0.915885886124691,FALSE
"ENSG00000118496",-0.0309704315619537,5.86016785860826,0.0340936827756873,0.855742647252387,0.916021818014531,FALSE
"ENSG00000180834",0.129727733206525,2.53530332856387,0.0339996238491464,0.855957391945622,0.916197773301805,FALSE
"ENSG00000237753",0.153937575312869,1.72286310589035,0.0338786335732811,0.85609077072336,0.916237916553989,FALSE
"ENSG00000267534",-0.164846110533046,1.54022315335141,0.0338191867622186,0.856114570875012,0.916237916553989,FALSE
"ENSG00000116954",-0.046971046696898,4.65484442089494,0.033901156858633,0.856146007018589,0.916237916553989,FALSE
"ENSG00000116539",-0.021564518181888,9.05852812351654,0.0336139535688865,0.856748996929051,0.916829288983377,FALSE
"ENSG00000058600",-0.043754352524065,4.74297010270552,0.0335374027561168,0.856910662894255,0.91691494966586,FALSE
"ENSG00000111684",-0.0970164808507642,2.49383701729214,0.0335119591701187,0.856981231603227,0.91691494966586,FALSE
"ENSG00000225697",0.116172488708534,2.0977999146488,0.0334981918255893,0.856990157825483,0.91691494966586,FALSE
"ENSG00000179387",-0.0379201995521674,5.39579293252971,0.0334627339102729,0.857067948199252,0.91691494966586,FALSE
"ENSG00000178301",0.110648541199765,2.18746825568677,0.0334595369496448,0.857081082417186,0.91691494966586,FALSE
"ENSG00000160908",-0.0478837109650778,4.24043459931983,0.0333692884971124,0.857265927184584,0.91701263421174,FALSE
"ENSG00000288793",-0.151854449174312,2.5904796028599,0.0333733736877959,0.857273218514053,0.91701263421174,FALSE
"ENSG00000173818",-0.0815968405559031,3.67808450634165,0.0332850873559713,0.857445378058285,0.917098002377095,FALSE
"ENSG00000079841",-0.0232851853865045,8.83200320714412,0.0332800700816649,0.857453860716177,0.917098002377095,FALSE
"ENSG00000203618",0.130544150078837,2.37491048346361,0.0332221795814483,0.85759291650895,0.917187922445502,FALSE
"ENSG00000204264",-0.133681437257388,2.32972767475154,0.0331994262788144,0.857638778058029,0.917187922445502,FALSE
"ENSG00000180739",-0.0984229856565497,2.66275644729487,0.0331335921221617,0.857780145112646,0.917285175755381,FALSE
"ENSG00000136059",-0.0831769733413931,2.83604875355214,0.0330828997781718,0.857884593263864,0.917342939948838,FALSE
"ENSG00000079335",-0.0639860840255459,3.62106751228443,0.0330141202453595,0.858020343330613,0.917434166775444,FALSE
"ENSG00000229807",-0.127564646411343,9.56767264543303,0.0329390293739538,0.858177622552719,0.917548401471461,FALSE
"ENSG00000116017",0.144958221497794,1.60959493321896,0.0328078999899878,0.858300528640996,0.917625873749836,FALSE
"ENSG00000198728",-0.0342543208375182,5.78123005506669,0.0328200777113035,0.858431074452839,0.917674596334891,FALSE
"ENSG00000122386",-0.115654681098904,2.10178815839227,0.0328109779018941,0.858447000067867,0.917674596334891,FALSE
"ENSG00000136247",0.0557923940630056,4.38696294566772,0.0327304577587755,0.858622782539314,0.917684758112714,FALSE
"ENSG00000155714",-0.142767999781197,1.68146143101632,0.0326683094285488,0.858634533193577,0.917684758112714,FALSE
"ENSG00000107186",-0.02505576720399,7.90943477226413,0.0327240587969268,0.85863583910647,0.917684758112714,FALSE
"ENSG00000127586",0.14939298351887,2.01781357981221,0.0327061782807954,0.858658305831687,0.917684758112714,FALSE
"ENSG00000101193",0.0374264358647892,5.25977736840595,0.0326397323890784,0.85881618706429,0.917785351876106,FALSE
"ENSG00000119227",0.123803831063281,2.10238250889641,0.0326093730873787,0.858878429879797,0.917785351876106,FALSE
"ENSG00000150995",0.0281235818612818,9.43688688832634,0.0325986790954824,0.858903795766187,0.917785351876106,FALSE
"ENSG00000148444",-0.0434649783680675,4.77405777658035,0.0325440515006504,0.859021073617026,0.917856751004094,FALSE
"ENSG00000102032",0.102981117809825,2.26773055588361,0.0324976511698176,0.859132288946293,0.917862746655093,FALSE
"ENSG00000171813",-0.102784792437395,2.54793716122654,0.0324933587081135,0.859146242889929,0.917862746655093,FALSE
"ENSG00000286248",0.13604282062485,2.09275009295912,0.0324688070844904,0.859178064172417,0.917862746655093,FALSE
"ENSG00000114738",0.107599683485757,2.18555038329088,0.0323923859780809,0.859352207721146,0.917994870709869,FALSE
"ENSG00000241322",0.134011017965234,1.66674062504232,0.0322853819943131,0.859451695876893,0.918047234012607,FALSE
"ENSG00000132963",0.0363222646110265,5.39170702683498,0.0322994161730044,0.85954571114342,0.918052365229649,FALSE
"ENSG00000143942",0.106213539913441,2.26677080285764,0.0322994725789483,0.859557439924472,0.918052365229649,FALSE
"ENSG00000093144",-0.037526812702708,5.42179595831885,0.0322391646897198,0.85967528367907,0.918124319523385,FALSE
"ENSG00000162384",0.0505220152037386,4.43880591905766,0.032211893156684,0.859734383571877,0.918133531214257,FALSE
"ENSG00000089682",-0.0336412303310332,5.39119620796788,0.0321356919187299,0.859898112063032,0.91823586550269,FALSE
"ENSG00000118292",-0.110875072151885,2.27338185652054,0.0321254422927645,0.859931169259941,0.91823586550269,FALSE
"ENSG00000288066",-0.0500958391525372,4.16748878418405,0.0320278446561082,0.860131438670595,0.918362393598292,FALSE
"ENSG00000108523",0.049573939768541,4.23865416345349,0.0320080651276608,0.860174058823842,0.918362393598292,FALSE
"ENSG00000196652",0.0443190751225938,4.89562383816731,0.0319683491837651,0.860259405154173,0.918362393598292,FALSE
"ENSG00000051382",0.0307556567535065,6.63338215179077,0.031958118757394,0.860281254365379,0.918362393598292,FALSE
"ENSG00000121775",0.135067374989334,2.01177944384629,0.031941059158018,0.860302099335618,0.918362393598292,FALSE
"ENSG00000143631",-0.0899890854689439,2.6832398613142,0.0318242205830221,0.860586323742135,0.918611890667768,FALSE
"ENSG00000010072",0.0596259639395091,3.84192406151815,0.0317190181297965,0.860800480763553,0.918732767146586,FALSE
"ENSG00000197157",0.0304917558619607,6.06718800561977,0.0317183290936102,0.860800580015353,0.918732767146586,FALSE
"ENSG00000151116",-0.0424606806221222,4.76631908022932,0.0315473526476115,0.861172376027341,0.91894615922171,FALSE
"ENSG00000267858",-0.135839187391199,2.04644251882166,0.0315391404841325,0.861177953619003,0.91894615922171,FALSE
"ENSG00000162367",0.123433038670997,2.19129347884354,0.0315254020375611,0.861226304451556,0.91894615922171,FALSE
"ENSG00000254996",0.0695787088288813,3.58776297046363,0.0315069399097437,0.861262473935122,0.91894615922171,FALSE
"ENSG00000150782",0.143027098596601,1.91249518592411,0.0314398469630152,0.861370038395795,0.91894615922171,FALSE
"ENSG00000143537",-0.0889597015939187,2.728962535148,0.0314518801998542,0.861394397637114,0.91894615922171,FALSE
"ENSG00000172006",0.0506861950566736,3.94054163488703,0.0314434777630893,0.861399454385506,0.91894615922171,FALSE
"ENSG00000196116",0.0385450751888168,4.92424880029863,0.0314406573499766,0.86140467074708,0.91894615922171,FALSE
"ENSG00000286653",-0.0970558255224538,2.4830304415516,0.0312593861091172,0.861816749586464,0.919331848169,FALSE
"ENSG00000255545",0.09660008726544,2.34594910008814,0.0312246827934661,0.8618910938777,0.919357239056785,FALSE
"ENSG00000285646",0.142169768237927,1.91176859099173,0.0311405005409889,0.862024727760093,0.919445865952626,FALSE
"ENSG00000125246",-0.0746109920147262,3.65617614469279,0.0311129963408766,0.862122684216849,0.919496430718527,FALSE
"ENSG00000100353",0.0371939897473966,5.43943880005924,0.0310841800438997,0.86218384179273,0.919507744031998,FALSE
"ENSG00000165795",0.0237338705669045,7.99850563572063,0.0310227820028794,0.862318390030045,0.919577644826477,FALSE
"ENSG00000083635",0.0466420476952789,4.36743887876952,0.0310084357483136,0.862350492877957,0.919577644826477,FALSE
"ENSG00000086991",-0.101370250001289,2.47988809385888,0.0309532689525297,0.862487586646263,0.919620512209686,FALSE
"ENSG00000113211",-0.124525861409711,2.10355103079267,0.0309423565424505,0.862491805293966,0.919620512209686,FALSE
"ENSG00000129534",-0.0372305335751279,5.02216119760426,0.0308027089880353,0.862802551265933,0.919897919672195,FALSE
"ENSG00000146587",0.0389533594007853,5.70147660198054,0.0307282494378054,0.86296653737904,0.919993329248993,FALSE
"ENSG00000290817",-0.0926336314804537,2.55731119998418,0.0307235835985086,0.862993192796898,0.919993329248993,FALSE
"ENSG00000126106",0.104242911930813,2.24865646621966,0.0306823779589278,0.863078179244514,0.920030009403288,FALSE
"ENSG00000149054",0.103829044834104,2.36134380835978,0.0305512120603422,0.863372923971957,0.920258551686163,FALSE
"ENSG00000277157",-0.0711424993680876,3.97442709466825,0.0305353402077434,0.863393757178453,0.920258551686163,FALSE
"ENSG00000239779",0.0670130534580701,3.63803079109554,0.030502762581957,0.863466905345609,0.920259280103186,FALSE
"ENSG00000112167",0.0419453872662395,4.60598659597259,0.0304713459910031,0.863534741643232,0.920259280103186,FALSE
"ENSG00000152518",0.0574853591145924,3.71227196759687,0.0304668149386948,0.86354621506769,0.920259280103186,FALSE
"ENSG00000151461",-0.0268768726258634,6.50310687937507,0.0304050605585411,0.863681272789063,0.920323470361573,FALSE
"ENSG00000171174",-0.0954450708466207,2.61051702926969,0.0303846692560605,0.86374236919908,0.920323470361573,FALSE
"ENSG00000180787",-0.0553608223609125,4.29690254539637,0.0303706533689719,0.863758234525166,0.920323470361573,FALSE
"ENSG00000149923",0.105014113323475,2.18242980712392,0.0302985327864599,0.863923702017672,0.920445858355383,FALSE
"ENSG00000011198",-0.0416235499673729,4.62939213187202,0.0301441310010366,0.864261614296818,0.920751948228834,FALSE
"ENSG00000163320",0.0275092309077919,6.7827308024531,0.0301053542125557,0.864347636927211,0.920776363668623,FALSE
"ENSG00000127720",-0.0566490074667939,4.23793951950643,0.0300686101740563,0.864430266911555,0.920776363668623,FALSE
"ENSG00000089289",0.0321545422603717,5.5382459261935,0.0300463784881403,0.864479261080337,0.920776363668623,FALSE
"ENSG00000131373",-0.0485413829654211,4.75418713277514,0.0300430066829594,0.864487011475137,0.920776363668623,FALSE
"ENSG00000119632",-0.10899209761138,2.41441998011646,0.0300098030490073,0.864576336435039,0.920793291394814,FALSE
"ENSG00000160221",-0.0474501304400025,4.90824581951492,0.029958859274839,0.864674856047705,0.920793291394814,FALSE
"ENSG00000270071",0.0820531098425835,2.68030541587925,0.0299562884955444,0.864695590634621,0.920793291394814,FALSE
"ENSG00000234177",-0.0726132531619083,2.93779018548417,0.0299496258148817,0.864705387773843,0.920793291394814,FALSE
"ENSG00000156256",-0.033004886331792,6.23388644825213,0.0297992625250129,0.865031774739095,0.921084061898023,FALSE
"ENSG00000134330",0.0432071003583152,4.51279287078946,0.0297570221073132,0.865126895611368,0.921084061898023,FALSE
"ENSG00000197409",0.148474358547775,1.41563149047721,0.0296323834006159,0.865130357203283,0.921084061898023,FALSE
"ENSG00000177337",0.100726486981289,2.4225688083705,0.0296320197370671,0.865423391675272,0.921342121887697,FALSE
"ENSG00000160051",-0.0811279458998811,2.67723503668711,0.0295076060917385,0.865701846110976,0.92156118188974,FALSE
"ENSG00000177728",0.0488117827289006,5.24943455012805,0.0294883616549212,0.865730482470142,0.92156118188974,FALSE
"ENSG00000228526",0.127755118731222,2.19783980767393,0.0294494400023204,0.865825025409487,0.921607888828988,FALSE
"ENSG00000115816",0.0321554245059961,5.90768686459787,0.0293927281981777,0.865946028654691,0.921682753729012,FALSE
"ENSG00000101844",-0.0789902319394207,3.02371144529295,0.0291047910591037,0.866605863502771,0.922331089878615,FALSE
"ENSG00000147124",0.0420833734608515,4.63351630622604,0.0290144376143012,0.866802942804929,0.922486866933165,FALSE
"ENSG00000147421",-0.0317538714840202,5.94465605614449,0.0289650340920761,0.866914906036674,0.922552047084017,FALSE
"ENSG00000149428",0.0239315322477854,7.25427292787463,0.0288090960100333,0.867269937537074,0.922875872458136,FALSE
"ENSG00000167904",0.0438499646515566,4.59153001560767,0.0287366492225494,0.86743565055949,0.922998214897756,FALSE
"ENSG00000100567",0.0323938513369031,5.67125455708092,0.0287113516514989,0.867493101124833,0.92300535268254,FALSE
"ENSG00000287586",-0.122180534404162,1.79891819789583,0.0286345225388137,0.867600925004368,0.923066083279491,FALSE
"ENSG00000205704",0.0962784368723995,2.34449046998957,0.0285868375688032,0.867792151237327,0.923215535794069,FALSE
"ENSG00000214367",-0.0441243979400988,4.94855754973652,0.0285556352812227,0.867849460595977,0.923222509400598,FALSE
"ENSG00000130876",-0.129629485620915,1.61253799626686,0.0284083846717878,0.868042620356439,0.923358160780494,FALSE
"ENSG00000273749",-0.0323488489754356,6.02092753672164,0.0284556534320682,0.868078499588083,0.923358160780494,FALSE
"ENSG00000204176",0.113699560442168,2.87902982659304,0.0283910823189608,0.868237834865213,0.923473641457036,FALSE
